"uuid","created_at","timestamp","latitude","longitude","accuracy","speed","heading","altitude","activity_type","activity_confidence","battery_level","battery_is_charging","event","is_moving","odometer"
"D51C9173-E98E-4476-8CEA-AEE12D4106AC","2017-11-05 11:24:33.375951",1509880586323,38.9663074180213,-77.4102874536173,65,-1,-1,115.3,"still",100,1,TRUE,"motionchange",FALSE,3933777.7
"B965A1C8-DF08-44B7-AB03-EA45AED2F812","2017-11-05 06:45:31.69207",1509864331023,38.966261269561,-77.4119056016928,5,4.59,283.82,109.2,"in_vehicle",100,1,TRUE,,TRUE,3933637.3
"26A1AD90-E890-494D-ACBA-53BBFD83804D","2017-11-05 06:45:27.549235",1509864327023,38.9662248501917,-77.4116691482043,5,5.01,276.95,109.7,"in_vehicle",100,1,TRUE,,TRUE,3933616.5
"0E609C42-24A8-41BA-98BA-3CEA220C643E","2017-11-05 06:45:23.851271",1509864323023,38.9662140794461,-77.4114140868908,5,5.91,270.84,110.3,"in_vehicle",100,1,TRUE,,TRUE,3933594.3
"FF4E2CB0-8747-47C3-AE4B-D02E8C071FB9","2017-11-05 06:45:20.631584",1509864319023,38.966215043365,-77.4111384899145,5,6.2,265.48,110.5,"in_vehicle",100,1,TRUE,,TRUE,3933570.4
"B832FD71-B3F5-416F-8078-456333038561","2017-11-05 06:45:14.580402",1509864314023,38.9662629459416,-77.4107448757416,5,8.58,264.52,111.1,"in_vehicle",100,1,TRUE,,TRUE,3933535.9
"EEE0C804-399B-4318-A812-CB9820F01573","2017-11-05 06:45:10.531641",1509864310023,38.9663258102154,-77.4103044067299,9.3,10.77,266.62,112.3,"in_vehicle",100,1,TRUE,,TRUE,3933497.1
"368DFB41-1692-4012-9BFF-D0306D7B8D2A","2017-11-05 06:45:07.88749",1509864307024,38.9663334377473,-77.4099258799827,10.6,11.4,274,113.1,"in_vehicle",100,1,TRUE,,TRUE,3933464.3
"CCE15B1E-5BB1-4EE6-B22D-011B252B90C1","2017-11-05 06:45:04.928315",1509864304024,38.966271830759,-77.4095201958692,9.1,12.37,287.04,112.9,"in_vehicle",100,1,TRUE,,TRUE,3933428.4
"91F86FC1-B35D-49AA-9ED3-BCF00A9AF343","2017-11-05 06:45:00.722954",1509864300024,38.9660779154291,-77.4089842569804,5,13.2,298.87,113,"in_vehicle",100,1,TRUE,,TRUE,3933377.3
"4F94F55F-700C-4378-A4BC-F5AF028BB702","2017-11-05 06:44:57.77895",1509864297024,38.9658647636315,-77.4086248409724,5,12.83,319.28,112.7,"in_vehicle",100,1,TRUE,,TRUE,3933338.1
"41AD8ABB-29E9-4C1E-9FEF-ED3747C3C1DE","2017-11-05 06:44:54.689225",1509864293024,38.9654864464318,-77.4082658440596,5,13.65,328.84,111.9,"in_vehicle",100,1,TRUE,,TRUE,3933285.9
"8CB30F4F-637F-4552-A110-E7A5DE07EC4C","2017-11-05 06:44:49.814743",1509864289024,38.9650051156422,-77.4080843758559,5,13.75,356.08,111,"in_vehicle",100,1,TRUE,,TRUE,3933230.2
"799B1A15-F391-433E-9BD2-BB592151BA85","2017-11-05 06:44:46.772174",1509864286024,38.9646368148168,-77.408071383906,5,14.05,356.08,110.9,"in_vehicle",100,1,TRUE,,TRUE,3933189.3
"D006A5EA-AB45-40DD-9B64-3D6CB315AE5F","2017-11-05 06:44:43.559017",1509864283024,38.9642433682819,-77.4080569670325,5,14.88,355.5,111.6,"in_vehicle",100,1,TRUE,,TRUE,3933145.6
"0F84AE2D-EADA-46F3-A7E0-FF44B4B50A7F","2017-11-05 06:44:40.90836",1509864280024,38.9638395700967,-77.4079996348148,5,15.49,350.75,113.3,"in_vehicle",100,1,TRUE,,TRUE,3933100.5
"8D32EFF6-E900-4B44-B203-9ED162AD0845","2017-11-05 06:44:37.763577",1509864277024,38.9634410944199,-77.4078432285016,5,15.56,341.66,115.6,"in_vehicle",100,1,TRUE,,TRUE,3933054.2
"E10769CA-8664-4C49-ACDD-CCAE55F9EF2B","2017-11-05 06:44:34.665233",1509864274024,38.9630705304807,-77.4076206051534,5,14.9,332.58,118.2,"in_vehicle",100,1,TRUE,,TRUE,3933008.7
"A7C64873-4EE3-442E-AFFB-2CBEEC8523C3","2017-11-05 06:44:31.535466",1509864271024,38.9627446839949,-77.4073612690693,5,14.13,325.14,119,"in_vehicle",100,1,TRUE,,TRUE,3932966.2
"4B71176B-C607-45F5-867E-4DC554A43C69","2017-11-05 06:44:28.479253",1509864268024,38.9624421391999,-77.4070352968549,5,14.36,314.65,119.5,"in_vehicle",100,1,TRUE,,TRUE,3932922.3
"55DFBC58-7347-4DE8-8DA4-7221A1E2BDFB","2017-11-05 06:44:25.431412",1509864265024,38.9621607587104,-77.4066671636676,5,15.32,309.38,120.4,"in_vehicle",100,1,TRUE,,TRUE,3932877.6
"FB4BF992-C3E6-4057-91C5-33ADAB4E7557","2017-11-05 06:44:22.60128",1509864262024,38.961903350464,-77.4062567856884,5,15.66,306.21,121.9,"in_vehicle",100,1,TRUE,,TRUE,3932832
"ACC9DB0A-BDA7-4318-B2CF-7478342AC89D","2017-11-05 06:44:19.32478",1509864259024,38.9616554975873,-77.4058164843148,5,15.98,307.62,122.3,"in_vehicle",100,1,TRUE,,TRUE,3932784.9
"D4ADC6CA-DF39-4FE0-A1F4-B32342AD21B0","2017-11-05 06:44:18.031502",1509864256024,38.9613928087419,-77.4053907674527,5,14.98,307.97,121.8,"in_vehicle",100,1,TRUE,,TRUE,3932737.9
"DC400E03-7239-468D-8B88-420D0590304C","2017-11-05 06:44:13.596659",1509864253024,38.9611392142614,-77.4049576745158,5,15.77,307.97,120.9,"in_vehicle",100,1,TRUE,,TRUE,3932691
"88EAC739-DCD6-4CDD-A211-52265F47051A","2017-11-05 06:44:10.500912",1509864250024,38.9608834404861,-77.4045296107208,5,15.12,306.91,120.4,"in_vehicle",100,1,TRUE,,TRUE,3932644.3
"60ACA784-8EFA-4FFE-8D8A-E03AEF49B35D","2017-11-05 06:44:07.593632",1509864247025,38.960634749419,-77.4041301292157,5,13.88,308.32,120,"in_vehicle",100,1,TRUE,,TRUE,3932600
"B78852D8-8BA6-46C8-8041-667647961A5B","2017-11-05 06:44:04.4986",1509864244025,38.960398254021,-77.4037611578381,5,13.78,307.36,120.1,"in_vehicle",100,1,TRUE,,TRUE,3932558.6
"EC18C5E3-3AAB-4E3C-BCC2-CA62C9AF12CA","2017-11-05 06:44:01.63282",1509864241025,38.9601593697806,-77.4033707287883,5,14.74,307.36,120.5,"in_vehicle",100,1,TRUE,,TRUE,3932515.6
"2FC2739F-F4C3-4E01-9C51-AA69A5D9890D","2017-11-05 06:43:57.47578",1509864237025,38.9598701941212,-77.4028510507917,5,13.08,308.82,120.7,"in_vehicle",100,1,TRUE,,TRUE,3932460.3
"A0CD7B2E-A5DF-4D2F-847F-295811334E1B","2017-11-05 06:43:54.559649",1509864234025,38.9596891031032,-77.4024756253486,9.7,12.36,308.82,120.6,"in_vehicle",100,1,TRUE,,TRUE,3932422
"4AE8DF49-C62A-4589-91B1-597CE203B450","2017-11-05 06:43:51.21322",1509864230025,38.9594775438672,-77.4020831008231,12.8,8.87,310.04,119.5,"in_vehicle",100,1,TRUE,,TRUE,3932380.7
"EC2FDB45-1148-4186-B736-E505E033D683","2017-11-05 06:43:44.60551",1509864224025,38.9590864442652,-77.4020597991323,5,7.74,37.48,118.4,"in_vehicle",100,1,TRUE,,TRUE,3932337.2
"8915B0D9-26B8-4DEB-84D4-2C4B78CDC7C2","2017-11-05 06:43:40.535925",1509864220025,38.9588159183403,-77.402320643959,5,10.99,39.75,117.7,"in_vehicle",100,1,TRUE,,TRUE,3932299.6
"5C855835-F21E-4D7F-852D-10BD49497F12","2017-11-05 06:43:36.471918",1509864216025,38.958457130975,-77.4026543275243,5,13,37.54,116.1,"in_vehicle",100,1,TRUE,,TRUE,3932250.4
"08C510AB-0484-4586-8FF2-36F2793B68C8","2017-11-05 06:43:33.470635",1509864213025,38.9581635129069,-77.4028858356899,5,12.8,36.57,115,"in_vehicle",100,1,TRUE,,TRUE,3932212.1
"8BB0D252-9E41-4B93-9786-1064BC99F8A4","2017-11-05 06:43:30.43285",1509864210025,38.957874295338,-77.4031058606481,5,12.07,36.23,113.9,"in_vehicle",100,1,TRUE,,TRUE,3932174.8
"CEEC59FD-B14F-43C1-92A9-619938906224","2017-11-05 06:43:27.554802",1509864207025,38.9576288313036,-77.4033092894381,5,9.57,36.08,112.8,"in_vehicle",100,1,TRUE,,TRUE,3932142.3
"99FA6BCD-5A6B-47F7-808E-DD32319E5238","2017-11-05 06:43:23.479671",1509864203025,38.9573454391574,-77.4033372011756,5,8.35,332.32,111.8,"in_vehicle",100,1,TRUE,,TRUE,3932110.8
"CFF7C645-8A3A-4D39-AE7C-1008CF784E63","2017-11-05 06:43:19.614228",1509864199025,38.9571339218309,-77.4029907771176,5,10.85,300.27,112.6,"in_vehicle",100,1,TRUE,,TRUE,3932072.6
"C8DF350A-6FC2-4F9E-8AEB-7A4A96E57CA1","2017-11-05 06:43:16.597729",1509864196025,38.956978269889,-77.4026872684037,5,10.63,300.05,112.1,"in_vehicle",100,1,TRUE,,TRUE,3932041.2
"41789CBC-AC5F-421B-9474-3B0BB2980B7D","2017-11-05 06:43:12.584197",1509864192025,38.9568116376539,-77.4023058918094,5,7.95,299.96,111.3,"in_vehicle",100,1,TRUE,,TRUE,3932003.3
"84157AA7-C8BF-4298-AF72-CB2B4A29B238","2017-11-05 06:43:08.594399",1509864188025,38.9566470170756,-77.4019776564812,5,9.9,301.72,111,"in_vehicle",100,1,TRUE,,TRUE,3931969.5
"B28C96A6-49BB-4467-B42A-34FB9A330298","2017-11-05 06:43:04.465982",1509864184026,38.9564265730222,-77.4015249498909,5,13.36,299.53,111.1,"in_vehicle",100,1,TRUE,,TRUE,3931923.2
"5335EE54-9041-41CC-B6C3-C9E2309BE65C","2017-11-05 06:43:01.492119",1509864181026,38.9562300593024,-77.4010808766609,5,16.17,299.88,110.8,"in_vehicle",100,1,TRUE,,TRUE,3931879
"174B47A0-9D0D-477F-A0E2-A0D9D0BDD702","2017-11-05 06:42:58.563336",1509864178026,38.9560339646777,-77.4005440157628,5,18.01,294.26,110.4,"in_vehicle",100,1,TRUE,,TRUE,3931827.6
"7EC4A0D1-64E7-42DB-BEE8-B51D83469E1A","2017-11-05 06:42:55.553818",1509864175026,38.9558460843181,-77.3999382556206,5,20.04,292.15,110.7,"in_vehicle",100,1,TRUE,,TRUE,3931771.1
"2597D9F8-1A6E-4F6A-A6BE-578AD1482AD1","2017-11-05 06:42:52.49345",1509864172026,38.9556310465922,-77.3992764205461,5,21.53,290.28,111.6,"in_vehicle",100,1,TRUE,,TRUE,3931709
"D0930A8C-0938-4E36-9909-964C92E8063E","2017-11-05 06:36:13.555912",1509863773020,38.9456295501803,-77.292026784343,5,25.33,298.63,61.5,"in_vehicle",100,1,TRUE,,TRUE,3922101.3
"9222E1D5-F781-4C34-94F7-CF4772886E91","2017-11-05 06:36:10.521041",1509863770020,38.945300895757,-77.291252464128,5,25.73,298.63,62.5,"in_vehicle",100,1,TRUE,,TRUE,3922024.9
"5C337A4A-CA0B-4B4E-BD24-C90187362D40","2017-11-05 06:36:07.616469",1509863767020,38.9449721575146,-77.2904706840192,5,25.42,298.63,64.4,"in_vehicle",100,1,TRUE,,TRUE,3921947.9
"81330DD5-F186-43ED-BDCB-784E83DB6039","2017-11-05 06:36:04.560895",1509863764020,38.9446324389791,-77.2896950226997,5,26.01,298.83,66.5,"in_vehicle",100,1,TRUE,,TRUE,3921870.8
"F2D1324B-5272-4C47-A592-C381E1A88365","2017-11-05 06:36:01.598537",1509863761020,38.9443052932983,-77.288887007234,5,26.68,297.77,69.3,"in_vehicle",100,1,TRUE,,TRUE,3921791.9
"D664DEED-4970-43F5-AAF7-5730D3141846","2017-11-05 06:35:58.437297",1509863758020,38.9439737471183,-77.2880509123926,5,27.12,296.02,71.8,"in_vehicle",100,1,TRUE,,TRUE,3921710.6
"09087CEE-4432-4C46-9B59-4FDF433D5DD2","2017-11-05 06:35:55.48521",1509863755020,38.9436738426228,-77.2871928569649,5,27.7,292.85,74.5,"in_vehicle",100,1,TRUE,,TRUE,3921629.1
"CA922D99-B90D-4FAE-B170-3B76C4BFE343","2017-11-05 06:35:52.47538",1509863752020,38.9434016822269,-77.2862991784488,5,27.57,290.39,76.9,"in_vehicle",100,1,TRUE,,TRUE,3921546
"D5C32857-0E03-4D6B-885B-92686BC7E92A","2017-11-05 06:35:49.439029",1509863749020,38.9431420108666,-77.285398459134,5,27.28,288.98,79.7,"in_vehicle",100,1,TRUE,,TRUE,3921462.7
"A4101FDB-1DD9-437E-A059-B7B135BDDAA5","2017-11-05 06:35:46.560264",1509863746020,38.942925129122,-77.2845178563868,5,26.73,284.77,81.4,"in_vehicle",100,1,TRUE,,TRUE,3921382.7
"9ADE500A-90AB-40CA-A60A-BD970CC261C1","2017-11-05 06:35:43.521194",1509863743020,38.9427596703534,-77.2835896444295,5,27.19,283.36,83.4,"in_vehicle",100,1,TRUE,,TRUE,3921300.1
"F93E4479-B79A-452C-995E-07B98F0E3AFC","2017-11-05 06:35:40.498949",1509863740020,38.9425993664553,-77.2826837283348,5,27.33,281.25,84.6,"in_vehicle",100,1,TRUE,,TRUE,3921219.6
"4B3D12FB-2F2F-427E-9E19-F9553DC6383B","2017-11-05 06:35:37.392807",1509863737020,38.9424799662446,-77.2817717772697,5,26.56,275.98,85.4,"in_vehicle",100,1,TRUE,,TRUE,3921139.4
"E0F2301B-2326-4D74-92C8-0D0709DCB7A5","2017-11-05 06:35:34.489353",1509863734020,38.9424160123234,-77.2808469180737,5,26.5,274.57,85.7,"in_vehicle",100,1,TRUE,,TRUE,3921058.9
"DB6F06E0-CB3D-467B-9830-E76DCEF1CF50","2017-11-05 06:35:31.384878",1509863731020,38.9423611946767,-77.2799370624845,5,26.3,273.87,85.9,"in_vehicle",100,1,TRUE,,TRUE,3920979.8
"435F2861-5E38-410F-B79F-932784AE071B","2017-11-05 06:35:28.440976",1509863728020,38.9423169382279,-77.27902938619,5,25.55,274.57,86,"in_vehicle",100,1,TRUE,,TRUE,3920901
"43372CF2-9332-4F58-85CC-16FDCA7E1674","2017-11-05 06:35:25.356966",1509863725020,38.9422648446997,-77.2781392280732,5,24.73,274.22,86.2,"in_vehicle",100,1,TRUE,,TRUE,3920823.6
"C9BC932B-5FC0-4BF8-90D9-C83B08B8216D","2017-11-05 06:35:22.414382",1509863722020,38.9422138408189,-77.2773161251818,5,23.81,274.92,85.9,"in_vehicle",100,1,TRUE,,TRUE,3920752
"5EF5D947-23D8-47C4-8F47-317382D42E80","2017-11-05 06:35:19.516399",1509863719020,38.9421280939495,-77.2765040864025,5,23.35,278.44,85.4,"in_vehicle",100,1,TRUE,,TRUE,3920680.9
"93FDB142-A01C-4C83-AC84-4622A44A4C28","2017-11-05 06:35:16.570672",1509863716020,38.9419978391742,-77.2757346276913,5,23.01,283.36,84,"in_vehicle",100,1,TRUE,,TRUE,3920612.7
"51DFC7F4-3183-4DFC-B1E1-67EB066DAE6C","2017-11-05 06:35:13.514744",1509863713020,38.9418491023024,-77.2749426216607,5,22.55,287.58,82.2,"in_vehicle",100,1,TRUE,,TRUE,3920542
"DB655EFE-AC68-4FF1-9065-679DDEA97C51","2017-11-05 06:35:10.52106",1509863710020,38.9416431589415,-77.2742512822871,5,22.39,291.8,80.7,"in_vehicle",100,1,TRUE,,TRUE,3920477.9
"454CD261-3C40-43EA-9A77-595B5F4FE0AB","2017-11-05 06:35:07.484708",1509863707021,38.9413952222457,-77.2735443525736,5,22.06,294.61,79.4,"in_vehicle",100,1,TRUE,,TRUE,3920410.7
"13E48D74-F16D-4E8C-8C2E-43BEC53AA98B","2017-11-05 06:35:04.633717",1509863704021,38.9411197090884,-77.2728374228601,5,22.5,298.48,78.3,"in_vehicle",100,1,TRUE,,TRUE,3920342.2
"757D1D0E-D8DE-4799-AAB8-A3B9BB38B442","2017-11-05 06:35:01.479617",1509863701021,38.9408108359565,-77.2721512802665,5,22.6,303.4,77,"in_vehicle",100,1,TRUE,,TRUE,3920273.5
"7D86132B-41CE-423E-8812-821065DC217B","2017-11-05 06:34:58.384289",1509863698021,38.940464621446,-77.2714966536288,5,22.78,307.27,76.9,"in_vehicle",100,1,TRUE,,TRUE,3920205
"892851B2-D858-4DC3-9F30-4FDCFD341736","2017-11-05 06:34:55.699703",1509863695021,38.9400789281716,-77.2708642390345,5,22.95,312.19,77.6,"in_vehicle",100,1,TRUE,,TRUE,3920135.4
"9DB57F90-BCEB-44C8-9A29-08A1FA854B6A","2017-11-05 06:34:52.499861",1509863692021,38.9396479307105,-77.2703056690071,5,22.78,315.7,78.5,"in_vehicle",100,1,TRUE,,TRUE,3920067.3
"88A3297B-0EA9-4D25-85F6-6238570DD4FE","2017-11-05 06:34:49.500033",1509863689021,38.9392020972808,-77.2697548941497,5,23.73,318.52,79.9,"in_vehicle",100,1,TRUE,,TRUE,3919998.5
"99B5D84E-847A-4883-9565-6A21D600D772","2017-11-05 06:34:46.511749",1509863686021,38.9387027034899,-77.2692159377758,5,24.68,319.92,81.7,"in_vehicle",100,1,TRUE,,TRUE,3919926
"962F59C3-EC1E-499D-825F-C3CA834C8390","2017-11-05 06:34:43.460813",1509863683021,38.9381816424792,-77.26866675548,5,24.65,319.22,83.1,"in_vehicle",100,1,TRUE,,TRUE,3919851.1
"8A2BCB5D-B44F-4870-B179-4F6C3A0633A7","2017-11-05 06:34:40.687145",1509863680021,38.9376761718084,-77.2681443114553,5,24.58,320.27,84.9,"in_vehicle",100,1,TRUE,,TRUE,3919779
"FFB17CBD-36A6-4BC0-9F91-F34D65023086","2017-11-05 06:34:37.457101",1509863677021,38.9371583378305,-77.2676044330721,5,24.02,320.63,86.3,"in_vehicle",100,1,TRUE,,TRUE,3919704.9
"1ABF6AC8-E243-4A4F-A2B3-44DBF50EB7FA","2017-11-05 06:34:34.714764",1509863674021,38.9366648951908,-77.2670576815282,5,24.4,320.27,88.3,"in_vehicle",100,1,TRUE,,TRUE,3919632.4
"C68E77C6-9164-4EBF-893B-6597843D6D23","2017-11-05 06:34:31.472235",1509863671021,38.936154060102,-77.2665168811355,5,24.67,319.22,89.4,"in_vehicle",100,1,TRUE,,TRUE,3919558.8
"3299B3A5-EF34-42BC-B9EA-5B820ABC24DA","2017-11-05 06:34:28.5769",1509863668021,38.9356609946479,-77.265952611414,5,24.75,317.11,91,"in_vehicle",100,1,TRUE,,TRUE,3919485.4
"1B1E35D6-F3ED-458A-9ABF-FF909A6F6357","2017-11-05 06:34:25.383502",1509863665021,38.9351732097929,-77.2653535567944,5,24.73,313.24,92.5,"in_vehicle",100,1,TRUE,,TRUE,3919410.4
"D62DC31B-E0B0-4B41-A5A7-7212AAAD4BC8","2017-11-05 06:34:22.468053",1509863662021,38.934729471839,-77.2646965832238,5,24.92,307.97,93,"in_vehicle",100,1,TRUE,,TRUE,3919335.1
"1F3B06E7-9AED-4EDF-B1D9-574C7148E77F","2017-11-05 06:34:19.509133",1509863659021,38.9343085326617,-77.2640230973039,5,26.39,304.1,93,"in_vehicle",100,1,TRUE,,TRUE,3919260.3
"4BBED91C-D71B-4BDF-8A90-5F1C1996FBEF","2017-11-05 06:34:16.513371",1509863656021,38.9339231746634,-77.2632257268552,5,26.77,300.59,91.9,"in_vehicle",100,1,TRUE,,TRUE,3919179
"D66898F4-DE13-4EFA-9130-B310B61B2F79","2017-11-05 06:34:13.406465",1509863653021,38.9335770439719,-77.2623885423665,5,27.2,296.37,90,"in_vehicle",100,1,TRUE,,TRUE,3919096.8
"48864E93-A081-41BE-BCE8-08650FC44350","2017-11-05 06:34:11.250465",1509863650021,38.9332702244063,-77.2615269665394,5,28.78,291.45,88.8,"in_vehicle",100,1,TRUE,,TRUE,3919014.7
"B3684A9A-3B2C-42FA-BF91-2C7D0219CC99","2017-11-05 06:34:07.63942",1509863647021,38.933018264397,-77.2606039513622,5,29.4,285.12,88.2,"in_vehicle",100,1,TRUE,,TRUE,3918929.9
"95B8A44C-26BD-4AA0-BCFF-8E31E0FA8E21","2017-11-05 06:34:04.551958",1509863644021,38.932821415401,-77.2596390266691,5,29.24,280.2,89.4,"in_vehicle",100,1,TRUE,,TRUE,3918843.5
"B6E2D58E-7B26-4EBD-B2E5-FB6CC6C970B3","2017-11-05 06:34:01.526833",1509863641022,38.9326984528815,-77.2586655524347,5,28.57,275.98,91.6,"in_vehicle",100,1,TRUE,,TRUE,3918758
"DFA458D2-3636-4728-B550-ADF27C0D6E9D","2017-11-05 06:33:58.393151",1509863638022,38.9326355047887,-77.2576598078732,5,29.41,272.11,95.2,"in_vehicle",100,1,TRUE,,TRUE,3918670.5
"C26C9285-48C8-4EC1-A7A4-05FF891C1C65","2017-11-05 06:33:56.756766",1509863635022,38.9326064195847,-77.2566162609283,5,30.15,269.3,99.1,"in_vehicle",100,1,TRUE,,TRUE,3918579.9
"0AF143B7-487A-4721-9229-88D82D8D9F9A","2017-11-05 06:33:53.193585",1509863632022,38.9326526038711,-77.2555854544763,5,29.38,265.08,101,"in_vehicle",100,1,TRUE,,TRUE,3918490.4
"00D19AFE-20E4-48A1-A62D-4B1CF096EF4A","2017-11-05 06:33:49.569935",1509863629022,38.9327476127436,-77.2545734234874,5,29.12,261.92,103,"in_vehicle",100,1,TRUE,,TRUE,3918402
"5EEDBDA2-B59C-4F7D-99B0-B63605D4F831","2017-11-05 06:33:46.555736",1509863626022,38.9328914042925,-77.2535713669632,5,29.03,257.85,104.5,"in_vehicle",100,1,TRUE,,TRUE,3918313.7
"05221B83-0AC6-4465-8E16-4BCCF5135896","2017-11-05 06:33:43.565524",1509863623022,38.9330854034414,-77.2526133992497,5,28.67,252.66,106.9,"in_vehicle",100,1,TRUE,,TRUE,3918227.9
"ACB01055-EAB6-452E-8001-E9DBE656A1DC","2017-11-05 06:33:40.559651",1509863620022,38.9333115890985,-77.2516929824625,5,27.88,252.66,108.4,"in_vehicle",100,1,TRUE,,TRUE,3918144.2
"80D7AAC4-CE38-43A7-B932-D45D0548E428","2017-11-05 06:33:37.528708",1509863617022,38.9335451927399,-77.2507920116906,5,27.28,252.65,108.5,"in_vehicle",100,1,TRUE,,TRUE,3918061.9
"B46135EF-5461-4142-BCB5-21E9F08B62FB","2017-11-05 06:33:34.561384",1509863614022,38.9337607333799,-77.2499062959824,10,27.35,252.65,108.6,"in_vehicle",100,1,TRUE,,TRUE,3917981.5
"2D187407-2933-467F-9BE6-C136CC05B820","2017-11-05 06:33:31.515474",1509863611022,38.9339864580323,-77.2489897348706,10,27.57,252.68,109.2,"in_vehicle",100,1,TRUE,,TRUE,3917898.1
"7F9D584C-32C1-45CD-87CD-CD34624FD9C3","2017-11-05 06:33:28.518707",1509863608022,38.9342141943415,-77.2481009178583,10,26.96,252.68,108.8,"in_vehicle",100,1,TRUE,,TRUE,3917817
"22DCBB76-06F4-42C6-A287-1F08C482878E","2017-11-05 06:33:25.502086",1509863605022,38.934430908448,-77.2472217400346,10,26.96,252.13,108.4,"in_vehicle",100,1,TRUE,,TRUE,3917737.1
"8FCE6CE3-3526-4788-BC0C-EEBD6B58879E","2017-11-05 06:33:22.567283",1509863602022,38.9346571360146,-77.2463472560767,10,26.05,252.53,107.4,"in_vehicle",100,1,TRUE,,TRUE,3917657.2
"17BCEEEE-D128-4F37-93B8-5F9270C06191","2017-11-05 06:33:19.6312",1509863599022,38.9348494168734,-77.2455042042558,10,25.6,252.53,107.4,"in_vehicle",100,1,TRUE,,TRUE,3917581
"39FDA511-4799-4A72-B5E2-5BB4F7F9FDF3","2017-11-05 06:33:16.481357",1509863596022,38.9350137859945,-77.2446334921543,10,24.95,259.22,107,"in_vehicle",100,1,TRUE,,TRUE,3917503.4
"6DBAE481-DAB1-4F58-8447-BC0F6538D2E2","2017-11-05 06:33:13.540483",1509863593022,38.9351142850136,-77.243784321544,10,24.83,264.12,106.9,"in_vehicle",100,1,TRUE,,TRUE,3917428.9
"BC738A8C-679A-4399-8F8B-55573DD91A67","2017-11-05 06:33:10.495635",1509863590022,38.9351727068787,-77.2428996116642,10,25.85,266.84,107.2,"in_vehicle",100,1,TRUE,,TRUE,3917351.9
"564EA840-4E79-499C-A2C1-835215BAA9AA","2017-11-05 06:33:07.600952",1509863587022,38.9351943321889,-77.2419968806927,10,25.68,271.34,107.5,"in_vehicle",100,1,TRUE,,TRUE,3917273.6
"2AA8BB84-B3C5-4E7F-8877-DFE718DA44E9","2017-11-05 06:33:04.915429",1509863584022,38.9351632772376,-77.2411234863822,10,24.29,272.22,108.1,"in_vehicle",100,1,TRUE,,TRUE,3917197.8
"6DED95D9-5FDD-4BAD-B96D-EC5B5A8ED42B","2017-11-05 06:33:01.439681",1509863581022,38.9350934559842,-77.2403120343361,10,22.01,273.91,108.4,"in_vehicle",100,1,TRUE,,TRUE,3917127
"479ABFF4-0836-4318-A023-9363BEB2F4B2","2017-11-05 06:32:58.451784",1509863578022,38.9350085053956,-77.2396070324604,10,19.78,279.22,109.2,"in_vehicle",100,1,TRUE,,TRUE,3917065.1
"4400E9E8-2775-4CA8-9896-968193C1D20E","2017-11-05 06:32:55.443705",1509863575023,38.9349106885855,-77.2389534116511,10,17.24,279.22,109.3,"in_vehicle",100,1,TRUE,,TRUE,3917007.4
"B4BC151C-FDE5-4065-9FDA-356621D73C50","2017-11-05 06:32:52.277906",1509863572023,38.9348203735789,-77.2383617331062,10,18.5,282.06,110.6,"in_vehicle",100,1,TRUE,,TRUE,3916955.2
"7FA67E6D-1994-4DE6-B599-2856A695A980","2017-11-05 06:32:50.783839",1509863569023,38.9347309805815,-77.2377301567022,10,20.26,281.96,113.1,"in_vehicle",100,1,TRUE,,TRUE,3916899.5
"3FB4D836-E1F9-4A1B-973E-F413BD50419C","2017-11-05 06:32:46.434458",1509863566023,38.9346340857809,-77.2369819880251,10,23.22,281.96,116.3,"in_vehicle",100,1,TRUE,,TRUE,3916833.7
"38A4FD7C-8225-4D0D-A350-253594B16923","2017-11-05 06:32:43.481433",1509863563023,38.9345253724967,-77.2361855395858,10,24.18,281.71,118.1,"in_vehicle",100,1,TRUE,,TRUE,3916763.6
"FB267C4C-648F-4D35-AD95-C425BC9DC560","2017-11-05 06:32:40.549945",1509863560023,38.9344131807228,-77.235329831091,10,25.41,279.53,120,"in_vehicle",100,1,TRUE,,TRUE,3916688.4
"B84F2A32-B4D9-48C5-A19B-036005D1AB72","2017-11-05 06:32:37.481323",1509863557023,38.9342961693545,-77.2344780620907,10,25.77,277.38,120.7,"in_vehicle",100,1,TRUE,,TRUE,3916613.4
"E578A41C-2ECF-4E7C-9F8F-29E31CE35001","2017-11-05 06:32:34.420633",1509863554023,38.9342203969498,-77.2335876525168,10,25.52,273.52,120.7,"in_vehicle",100,1,TRUE,,TRUE,3916535.8
"0D29322A-8466-4FF3-A516-E7AB1483A8BA","2017-11-05 06:32:31.56064",1509863551023,38.9341920242076,-77.232718700615,10,24.96,271.41,119.7,"in_vehicle",100,1,TRUE,,TRUE,3916460.3
"955FA16E-77EF-4AD6-9044-E4802C5A0B88","2017-11-05 06:32:28.600546",1509863548023,38.9341813372811,-77.2318784986411,10,24.38,269.65,117.6,"in_vehicle",100,1,TRUE,,TRUE,3916387.5
"2A324E7C-1C19-498C-AE4D-8AA4DE805A32","2017-11-05 06:32:25.670757",1509863545023,38.9342006575679,-77.2310338542585,10,24.54,265.78,115.3,"in_vehicle",100,1,TRUE,,TRUE,3916314.2
"ED3313CE-96DF-49A6-897F-485C9C553434","2017-11-05 06:32:22.519852",1509863542023,38.9342594147091,-77.2301846836481,10,24.48,264.02,113.4,"in_vehicle",100,1,TRUE,,TRUE,3916240.3
